orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua
24,arroyo sarandi,av052,22/11/2017,2017,primavera,21,,4.26,6.9,,,,,600,600,,5.32,1.53,,,19,24,1.22,,,,,,,
25,costa de villa dominico,av055,22/11/2017,2017,primavera,20.3,,5.6,6.9,,,,,800,800,,6.2,1.26,,,17,24,1.32,,,,,,,
26,arroyo santo domingo,av053,22/11/2017,2017,primavera,20.8,,4.16,7,,,,,1200,500,,4.08,1.67,,,13,21,1.01,,,,,,,
27,espora 400 m,qu061,22/11/2017,2017,primavera,,,,,,,,,,,,,,,,,,,,,,,,,
28,nautico 400 m,qu062,22/11/2017,2017,primavera,19.5,,5.94,7.46,,,,,600,400,,6.2,0.67,,,24,30,2.05,,,,,,,
29,pejerrey club 400 m,qu063,22/11/2017,2017,primavera,21,,7.71,7.7,,,,,400,200,,4.65,1.54,,,22,54,0.83,,,,,,,
30,calle 14 y costa - salida cloaca,bz078,22/11/2017,2017,primavera,22,,10.01,8.1,,,,,800,700,,7.09,0.27,,,18,37,2.54,,,,,,,
31,puerto trinidad calle 47,bz077,22/11/2017,2017,primavera,20.7,,9.7,7.79,,,,,1800,500,,7.97,0.39,,,58,94,1.56,,,,,,,
32,costanera hudson calle 63,bz080,22/11/2017,2017,primavera,17.7,,9.06,7.63,,,,,2200,1100,,6.2,0.37,,,14,33,2.3,,,,,,,
33,camping eva peron,en081,22/11/2017,2017,primavera,19.3,,9.13,7.44,,,,,300,100,,6.2,0.57,,,12,24,3.37,,,,,,,
34,toma de agua club de pesca,en082,22/11/2017,2017,primavera,19.7,,7.2,7.66,,,,,50,50,,7.53,0.14,,,10,17,1.47,,,,,,,
35,arroyo el gato,en083,22/11/2017,2017,primavera,20.7,,3.69,7.89,,,,,8800,600,,5.76,1.81,,,14,25,1.32,,,,,,,
36,ensenada prefectura isla santiago,en084,22/11/2017,2017,primavera,20.2,,5.26,7.61,,,,,400,250,,8.42,0.21,,,10,17,1.32,,,,,,,
37,balneario palo blanco,bs092,22/11/2017,2017,primavera,10,,7.89,7.96,,,,,3200,2000,,3.72,0.04,,,62,107,0.34,,,,,,,
38,playa la bagliardi,bs091,22/11/2017,2017,primavera,10,,6.17,8.25,,,,,8800,3200,,4.43,1.84,,,26,37,4.22,,,,,,,
39,playa la balandra,bs093,22/11/2017,2017,primavera,10,,8.73,7.94,,,,,100,50,,4.21,0.04,,,8,40,3.06,,,,,,,
1,canal villanueva y rio lujan,ti001,21/3/2018,2018,verano,23.0,,8.05,7.7,,,,,2250.0,290.0,10,4.69,0.05,0.5,0.5,13,36.3,501.0,8609.5,0.01,0.005,194,<50,36.0,extremadamente deteriorada
2,rio lujan y arroyo caraguata,ti006,21/3/2018,2018,verano,20.7,,8.21,8.03,,,,,2180.0,210.0,10,5.89,0.05,0.5,0.5,5,27.9,397.5,953.5,0.01,0.005,875,<50,44.0,extremadamente deteriorada
3,canal aliviador y rio lujan,ti002,21/3/2018,2018,verano,23.1,,6.72,7.85,,,,,2560.0,1750.0,210,6.08,0.05,0.5,0.5,5,<10,336.0,375,0.01,0.005,1872,<50,39.0,extremadamente deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,21/3/2018,2018,verano,23.7,,6.97,8.54,,,,,2560.0,1560.0,10,5.62,0.05,0.5,0.5,5,<10,367.5,50,0.01,0.005,1907,<50,42.0,extremadamente deteriorada
5,rio reconquista y rio lujan,ti004,21/3/2018,2018,verano,21.1,,8.42,8.66,,,,,2340.0,1620.0,190,5.72,0.05,0.5,0.5,5,22.3,391.5,655,0.01,0.005,2659,<50,35.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,21/3/2018,2018,verano,20.6,,8.54,7.79,,,,,2140.0,1230.0,180,5.89,0.05,0.5,0.5,5,11.2,262.5,131,0.01,0.005,1942,<50,40.0,muy deteriorada
7,rio lujan y canal san fernando,ti007,21/3/2018,2018,verano,20.8,,7.46,7.52,,,,,2580.0,1250.0,110,5.83,0.05,0.5,0.5,5,<10,312.0,50,0.01,0.005,247,<50,46.0,muy deteriorada
8,rio capitan y rio san antonio,ti008,21/3/2018,2018,verano,20.5,,7.73,8.33,,,,,1700.0,1480.0,80,5.48,0.06,0.5,0.5,5,<10,276.0,50,0.01,0.005,526,<50,46.0,muy deteriorada
9,arroyo abra vieja y santa rosa,ti009,21/3/2018,2018,verano,20.6,,9.58,7.76,,,,,1630.0,1260.0,70,5.78,0.08,0.5,0.5,5,<10,309.0,330,0.01,0.005,50,<50,47.0,
10,del arca,sf015,21/3/2018,2018,verano,21.6,,6.93,7.49,ausencia,,ausencia,,,,,,,,,,,,,,,,,,muy deteriorada
11,espigon la farola,si021,21/3/2018,2018,verano,21.0,,6.1,7.54,ausencia,ausencia,,,1500.0,450.0,10,6.59,0.05,0.5,0.5,5,<10,201.0,50,0.01,0.005,50,<50,60.0,muy deteriorada
12,reserva ecologica,si022,21/3/2018,2018,verano,21.5,,5.45,7.41,ausencia,ausencia,,,1810.0,380.0,10,7.22,0.05,0.5,0.5,5,<10,214.5,50,0.01,0.005,50,<50,59.0,muy deteriorada
13,playa espigon de pacheco,si024,21/3/2018,2018,verano,21.0,,7.81,7.86,ausencia,ausencia,,,2410.0,1720.0,220,7.21,0.05,0.5,0.5,5,<10,121.5,50,0.01,0.005,50,<50,52.0,muy deteriorada
14,peru puente,si023,21/3/2018,2018,verano,22.0,,3.39,7.42,ausencia,ausencia,,,2510.0,1670.0,200,11,0.05,0.5,0.5,5,27.9,43.5,350,0.01,0.005,50,<50,49.0,muy deteriorada
15,reserva barrio el ceibo,vl033,21/3/2018,2018,verano,20.8,,6.9,7.43,ausencia,presencia,ausencia,ausencia,2110.0,1530.0,100,7.33,0.05,0.5,0.5,5,27.9,67.5,602,0.01,0.005,998,<50,47.0,muy deteriorada
16,puerto de olivos espigon,vl032,21/3/2018,2018,verano,20.9,,7.4,7.44,ausencia,,presencia,,1980.0,1430.0,110,7.39,0.05,0.5,0.5,5,27.9,369.0,508,0.01,0.005,89,<50,45.0,muy deteriorada
17,costa y melo,vl031,21/3/2018,2018,verano,20.8,,7.4,7.48,ausencia,,,,1750.0,1390.0,90,6.98,0.05,0.5,0.5,5,<10,93.0,50,0.01,0.005,50,<50,57.0,extremadamente deteriorada
18,parque de los ninos,ca041,21/3/2018,2018,verano,20.6,,4.8,7.3,,,,,7700.0,6800.0,1300,11,0.12,,0.2,5,37,52.3,,0.019,0.0019,,,38.0,muy deteriorada
19,costanera norte - espigon abanico,ca044,21/3/2018,2018,verano,20.9,,5.7,7.5,,,,,1600.0,1600.0,650,7,0.12,,0.2,5,19,53.3,,0.019,0.0019,,,48.0,extremadamente deteriorada
20,club de pescadores,ca046,21/3/2018,2018,verano,20.9,,7.1,7.5,,,,,9400.0,8900.0,3500,11,0.26,,0.2,5,19,40.0,,0.019,0.0019,,,40.0,muy deteriorada
21,reserva ecologica costanera sur - playita,ca047,21/3/2018,2018,verano,21.7,,8.4,7.9,,,,,690.0,670.0,270,11,0.12,0.5,0.3,5,75,53.0,50,0.019,0.0019,2431,<50,46.0,extremadamente deteriorada
22,escollera de propaneros,av054,21/3/2018,2018,verano,25.0,,4.19,6.5,,ausente,ausencia,ausencia,1780.0,1250.0,110,4.5,0.21,0.5,0.5,5,<10,232.5,50,0.01,0.005,6818,<50,40.0,extremadamente deteriorada
23,polo petroquimico dock sud,av051,21/3/2018,2018,verano,24.5,,4.45,6.3,,ausente,ausencia,ausencia,1500.0,720.0,10,2.6,0.08,0.5,0.5,11,39,289.5,129,0.01,0.005,1557,<50,41.0,muy deteriorada
24,arroyo sarandi,av052,21/3/2018,2018,verano,24.9,,4.33,6.4,,ausente,ausencia,ausencia,1460.0,580.0,10,4.2,0.05,0.5,0.5,5,<10,162.0,50,0.01,0.005,2274,<50,45.0,muy deteriorada
25,costa de villa dominico,av055,21/3/2018,2018,verano,24.7,,4.24,6.5,,ausente,ausencia,ausencia,2310.0,1780.0,200,5.3,0.05,0.5,0.5,5,<10,201.0,127,0.01,0.005,50,<50,48.0,muy deteriorada
26,arroyo santo domingo,av053,21/3/2018,2018,verano,24.8,,4.49,6.6,,,,,2130.0,1680.0,140,4.8,0.05,0.5,0.5,5,<10,97.5,50,0.01,0.005,50,<50,50.0,
27,espora 400 m,qu061,21/3/2018,2018,verano,,,,,,,,,,,,,,,,,,,,,,,,,
28,nautico 400 m,qu062,21/3/2018,2018,verano,,,,,,,,,,,,,,,,,,,,,,,,,
29,pejerrey club 400 m,qu063,21/3/2018,2018,verano,,,,,,,,,,,,,,,,,,,,,,,,,extremadamente deteriorada
30,calle 14 y costa - salida cloaca,bz078,21/3/2018,2018,verano,20.6,,6.79,7.95,ausencia,ausencia,,ausencia,1820.0,700.0,130,7.33,0.05,0.8,0.9,5,11.2,150.0,2043.5,0.01,0.005,1889,<50,41.0,muy deteriorada
31,puerto trinidad calle 47,bz077,21/3/2018,2018,verano,20.4,,8.79,8.33,ausencia,ausencia,,ausencia,1720.0,620.0,10,10.47,0.05,0.5,0.5,5,11.2,139.5,78,0.01,0.005,50,<50,57.0,extremadamente deteriorada
32,costanera hudson calle 63,bz080,21/3/2018,2018,verano,20.0,,9.15,8.49,ausencia,ausencia,,ausencia,2130.0,780.0,180,10.11,0.05,0.5,0.5,5,<10,150.0,50,0.01,0.005,6329,<50,42.0,extremadamente deteriorada
33,camping eva peron,en081,21/3/2018,2018,verano,19.5,,9.5,8.43,ausencia,ausencia,ausencia,,1600.0,650.0,10,9.85,0.07,0.5,0.5,5,<10,165.0,50,0.01,0.005,10226,<50,42.0,muy deteriorada
34,toma de agua club de pesca,en082,21/3/2018,2018,verano,20.02,,6.26,7.64,ausencia,ausencia,ausencia,,2430.0,1860.0,230,10.39,0.05,0.5,0.5,5,<10,207.0,50,0.01,0.005,50,<50,52.0,extremadamente deteriorada
35,arroyo el gato,en083,21/3/2018,2018,verano,20.0,,4.42,7.45,ausencia,ausencia,ausencia,,2510.0,1910.0,140,8.58,0.05,0.5,0.5,5,<10,208.5,50,0.01,0.005,9160,<50,39.0,extremadamente deteriorada
36,ensenada prefectura isla santiago,en084,21/3/2018,2018,verano,20.0,,7.54,7.74,ausencia,ausencia,ausencia,,2110.0,1620.0,150,9.68,0.05,0.5,0.5,5,<10,100.5,50,0.01,0.005,5385,15260,35.0,muy deteriorada
37,balneario palo blanco,bs092,21/3/2018,2018,verano,13.0,,8.67,8.49,ausencia,ausencia,ausencia,presencia,2230.0,1600.0,130,9.77,0.05,0.5,0.5,5,14,172.5,50,0.01,0.005,579,<50,47.0,muy deteriorada
38,diagonal 66 (descarga cloaca),bs095,21/3/2018,2018,verano,13.0,,7.45,8.13,presencia,ausencia,ausencia,presencia,1620.0,1410.0,70,9.03,0.05,0.5,0.5,5,<10,78.0,50,0.01,0.005,50,<50,53.0,muy deteriorada
39,playa la bagliardi,bs091,21/3/2018,2018,verano,11.0,,7.46,8.1,ausencia,ausencia,ausencia,ausencia,1990.0,1490.0,150,10.38,0.05,0.5,0.5,5,22.3,147.0,50,0.01,0.005,1068,<50,48.0,muy deteriorada
40,balneario municipal,bs094,21/3/2018,2018,verano,12.0,,8.6,8.18,ausencia,ausencia,ausencia,ausencia,1740.0,1390.0,90,9.21,0.05,0.5,0.5,5,<10,142.5,50,0.01,0.005,1804,<50,47.0,extremadamente deteriorada
41,playa la balandra,bs093,21/3/2018,2018,verano,10.0,,8.5,8.11,ausencia,ausencia,ausencia,presencia,1980.0,1530.0,140,14.63,0.13,0.5,0.5,8,33.5,126.0,600.5,0.01,0.005,126,<50,44.0,muy deteriorada
1,canal villanueva y rio lujan,ti001,16/5/2018,2018,otono,19.7,,6.77,8.09,,,,,1200.0,200.0,<10,2.5,<0.05,0.25,0.25,8,39,71.0,223,<0.006,0.002,<10,<0.5,62.0,muy deteriorada
2,rio lujan y arroyo caraguata,ti006,16/5/2018,2018,otono,19.0,,5.57,8.13,,,,,2200.0,900.0,20,5.6,0.66,0.36,0.39,6,58,50.0,237,<0.006,0.002,<10,<0.5,52.0,extremadamente deteriorada
3,canal aliviador y rio lujan,ti002,16/5/2018,2018,otono,18.4,,4.53,7.84,,,,,5000.0,1300.0,30,11.1,1.27,0.49,0.49,8,27,39.0,243,<0.006,0.002,<10,<0.5,44.0,muy deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,16/5/2018,2018,otono,18.5,,6.11,7.91,,,,,2200.0,800.0,20,4.9,0.48,0.41,0.41,10,34,53.0,200,<0.006,0.002,<10,<0.5,55.0,muy deteriorada
5,rio reconquista y rio lujan,ti004,16/5/2018,2018,otono,18.6,,4.4,7.75,,,,,3400.0,600.0,15,4.3,1.06,0.49,0.49,8,46,54.0,195,<0.006,0.002,<10,<0.5,47.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,16/5/2018,2018,otono,18.5,,4.64,7.93,,,,,6400.0,1200.0,30,7.9,0.79,0.51,0.51,13,36,54.0,50,<0.006,0.002,<10,<0.5,44.0,extremadamente deteriorada
7,rio lujan y canal san fernando,ti007,16/5/2018,2018,otono,19.1,,4.77,7.61,,,,,6200.0,2500.0,70,4.4,0.95,0.52,0.52,10,29,41.0,122,<0.006,0.002,<10,<0.5,40.0,muy deteriorada
8,rio capitan y rio san antonio,ti008,16/5/2018,2018,otono,19.9,,7.12,7.79,,,,,200.0,100.0,<10,3,<0.05,0.32,0.63,2,34,82.0,<50,<0.006,0.002,<10,<0.5,64.0,deteriorada
9,arroyo abra vieja y santa rosa,ti009,16/5/2018,2018,otono,18.8,,7.02,7.7,,,,,100.0,100.0,<10,2.5,0.07,0.33,0.33,10,24,60.0,<50,<0.006,0.002,<10,<0.5,75.0,muy deteriorada
10,del arca,sf015,16/5/2018,2018,otono,18.0,,5.2,7.23,,,,ausencia,3200.0,800.0,25,9.2,0.4,0.58,0.58,10,22,69.0,58,<0.006,0.002,<10,<0.5,53.0,muy deteriorada
11,espigon la farola,si021,16/5/2018,2018,otono,18.3,,6.9,7.35,,,,ausencia,1400.0,500.0,10,5,<0.05,0.27,0.27,10,34,60.0,93,<0.006,0.002,<10,<0.5,62.0,muy deteriorada
12,reserva ecologica,si022,16/5/2018,2018,otono,17.6,,5.3,7.3,,,,ausencia,600.0,500.0,<10,6.9,0.4,0.39,0.39,5,28,64.0,70,<0.006,0.002,<10,<0.5,63.0,extremadamente deteriorada
13,playa espigon de pacheco,si024,16/5/2018,2018,otono,20.2,,2.68,7.53,,,,presencia,13000.0,4000.0,150,6.6,0.38,0.32,0.32,9,39,44.0,87,<0.006,0.002,<10,<0.5,39.0,extremadamente deteriorada
14,peru puente,si023,16/5/2018,2018,otono,18.0,,6.82,7.68,,,,presencia,37500.0,6000.0,190,35,1.14,0.49,1.35,10,24,6.6,<50,<0.006,0.002,<10,<0.5,38.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,16/5/2018,2018,otono,17.33,,6.2,7.45,ausencia,ausencia,ausencia,ausencia,23000.0,3000.0,130,9.1,0.81,0.35,1.05,6,15,40.0,110,<0.006,0.002,<10,<0.5,41.0,muy deteriorada
16,puerto de olivos espigon,vl032,16/5/2018,2018,otono,16.5,,6.6,7.5,ausencia,ausencia,presencia,ausencia,4200.0,2400.0,60,23,0.52,0.33,0.33,5,15,36.0,313,<0.006,0.002,<10,<0.5,49.0,muy deteriorada
17,costa y melo,vl031,16/5/2018,2018,otono,16.0,,7.2,7.58,ausencia,ausencia,ausencia,ausencia,4100.0,3400.0,100,6.1,0.44,0.22,0.22,7,27,46.0,100,<0.006,0.002,<10,<0.5,51.0,extremadamente deteriorada
18,parque de los ninos,ca041,27/6/2018,2018,otono,11.4,,8.0,7.8,,,,,17000.0,17000.0,2500,6,3.21,,0.38,7,30,61.0,,0.03,0.002,<10,<0.5,39.0,muy deteriorada
19,costanera norte - espigon abanico,ca044,27/6/2018,2018,otono,11.4,,7.9,7.8,,,,,4000.0,4000.0,470,1.9,3.21,,0.04,<5,33,62.0,,0.03,0.002,<10,<0.5,46.0,extremadamente deteriorada
20,club de pescadores,ca046,27/6/2018,2018,otono,11.2,,8.0,7.8,,,,,25000.0,25000.0,3100,7,2.7,,0.04,5,30,60.0,,<0.02,0.002,<10,<0.5,39.0,muy deteriorada
21,reserva ecologica costanera sur - playita,ca047,27/6/2018,2018,otono,11.5,,7.8,7.7,,,,,670.0,530.0,340,1.9,1.8,,0.10,<5,<20,53.0,,0.03,0.002,<10,<0.5,58.0,extremadamente deteriorada
22,escollera de propaneros,av054,16/5/2018,2018,otono,17.5,,3.39,6.3,ausencia,presencia,ausencia,ausencia,5200.0,1200.0,25,8.2,0.82,0.39,0.39,14,70,31.0,1020,<0.006,0.002,<10,<0.5,40.0,extremadamente deteriorada
23,polo petroquimico dock sud,av051,16/5/2018,2018,otono,17.4,,5.3,6.4,presencia,ausencia,ausencia,ausencia,6000.0,1600.0,30,11.4,0.79,0.31,0.63,12,25,38.0,108,<0.006,0.002,<10,<0.5,42.0,muy deteriorada
24,arroyo sarandi,av052,16/5/2018,2018,otono,17.6,,5.81,6.4,ausencia,ausencia,ausencia,ausencia,2200.0,300.0,<10,6.6,0.47,0.24,0.24,12,84,46.0,187,<0.006,0.002,<10,<0.5,58.0,muy deteriorada
25,costa de villa dominico,av055,16/5/2018,2018,otono,17.5,,5.5,6.4,,,ausencia,ausencia,2000.0,600.0,15,7.1,0.62,0.23,0.63,12,68,47.0,105,<0.006,0.002,<10,<0.5,47.0,muy deteriorada
26,arroyo santo domingo,av053,16/5/2018,2018,otono,13.5,,5.07,6.5,,ausencia,ausencia,ausencia,2000.0,1100.0,20,7.3,0.79,0.29,0.29,12,17,36.0,175,<0.006,0.002,<10,<0.5,55.0,muy deteriorada
27,espora 400 m,qu061,16/5/2018,2018,otono,16.5,,8.66,7.48,ausencia,presencia,presencia,ausencia,5000.0,1100.0,25,8.2,0.65,0.18,0.33,14,61,40.0,110,<0.006,0.002,<10,<0.5,48.0,muy deteriorada
28,nautico 400 m,qu062,16/5/2018,2018,otono,16.9,,8.16,6.98,ausencia,presencia,presencia,ausencia,5200.0,1000.0,25,10.1,0.6,0.22,0.22,10,22,44.0,115,<0.006,0.002,<10,<0.5,51.0,muy deteriorada
29,pejerrey club 400 m,qu063,16/5/2018,2018,otono,15.6,,8.01,7.64,ausencia,presencia,presencia,ausencia,3600.0,500.0,<10,8.6,0.76,0.35,0.35,14,17,35.0,<50,<0.006,0.002,<10,<0.5,53.0,muy deteriorada
30,calle 14 y costa - salida cloaca,bz078,16/5/2018,2018,otono,14.5,,6.29,7.48,ausencia,ausencia,presencia,ausencia,3200.0,800.0,20,15,0.74,0.48,0.48,10,17,39.0,236,<0.006,0.002,<10,<0.5,53.0,
31,puerto trinidad calle 47,bz077,16/5/2018,2018,otono,,,,,,,,,,,,,,,,,,,,,,,,,muy deteriorada
32,costanera hudson calle 63,bz080,16/5/2018,2018,otono,15.1,,5.82,6.87,ausencia,ausencia,presencia,ausencia,1200.0,700.0,<10,9.8,<0.05,0.39,0.39,22,29,31.0,123,<0.006,0.002,<10,<0.5,59.0,muy deteriorada
33,camping eva peron,en081,16/5/2018,2018,otono,16.2,,7.97,7.81,ausencia,ausencia,ausencia,ausencia,2000.0,700.0,<10,10,0.25,0.33,0.33,20,27,41.0,<50,<0.006,0.002,<10,<0.5,61.0,muy deteriorada
34,toma de agua club de pesca,en082,16/5/2018,2018,otono,,,,,,,,,1600.0,200.0,<10,10,0.35,0.28,0.28,28,58,36.0,<50,<0.006,0.002,<10,<0.5,62.0,muy deteriorada
35,arroyo el gato,en083,16/5/2018,2018,otono,16.5,,3.51,7.26,ausencia,ausencia,ausencia,ausencia,3600.0,500.0,<10,10.2,0.97,0.31,0.31,6,44,39.0,<50,<0.006,0.002,<10,<0.5,56.0,deteriorada
36,ensenada prefectura isla santiago,en084,16/5/2018,2018,otono,17.1,,7.14,7.79,ausencia,ausencia,ausencia,ausencia,800.0,300.0,<10,8.9,0.06,0.21,0.27,5,48,56.0,<50,<0.006,0.002,<10,<0.5,71.0,muy deteriorada
37,balneario palo blanco,bs092,16/5/2018,2018,otono,11.0,,7.05,7.5,ausencia,ausencia,ausencia,ausencia,1600.0,300.0,<10,11.3,0.12,0.45,0.45,7,27,39.0,123,<0.006,0.002,<10,<0.5,61.0,extremadamente deteriorada
38,diagonal 66 (descarga cloaca),bs095,16/5/2018,2018,otono,11.0,,5.75,7.62,ausencia,presencia,presencia,presencia,16000.0,5000.0,160,4.2,0.81,0.94,0.94,8,36,14.0,142,<0.006,0.002,<10,<0.5,37.0,muy deteriorada
39,playa la bagliardi,bs091,16/5/2018,2018,otono,11.0,,7.37,8.74,ausencia,,presencia,ausencia,6400.0,1700.0,30,7.7,0.32,0.56,0.56,10,44,44.0,<50,<0.006,0.002,<10,<0.5,50.0,muy deteriorada
40,balneario municipal,bs094,16/5/2018,2018,otono,11.0,,7.52,7.89,ausencia,,ausencia,ausencia,1000.0,300.0,<10,5.5,0.14,0.7,0.81,10,53,49.0,<50,<0.006,0.002,<10,<0.5,58.0,deteriorada
41,playa la balandra,bs093,16/5/2018,2018,otono,11.0,,9.15,7.94,ausencia,,ausencia,ausencia,600.0,400.0,<10,3.5,<0.05,0.38,0.38,16,41,46.0,<50,<0.006,0.002,<10,<0.5,65.0,muy deteriorada
1,canal villanueva y rio lujan,ti001,15/8/2018,2018,invierno,14.3,,9.9,7.9,ausencia,ausencia,ausencia,ausencia,200.0,200.0,20,2.9,0.05,0.09,0.86,8,55,52.0,49,0.005,0.001,<10,<0.50,61.0,extremadamente deteriorada
2,rio lujan y arroyo caraguata,ti006,15/8/2018,2018,invierno,14.0,,7.1,7.6,ausencia,ausencia,ausencia,ausencia,8000.0,7600.0,2600,4,3.11,0.26,0.26,10,30,44.0,49,0.005,0.001,<10,<0.50,43.0,muy deteriorada
3,canal aliviador y rio lujan,ti002,15/8/2018,2018,invierno,14.0,,7.5,7.7,ausencia,ausencia,ausencia,ausencia,4600.0,3300.0,750,3.4,1.52,0.2,0.20,10,22,49.0,82,0.005,0.001,<10,<0.50,46.0,muy deteriorada
4,rio carapachay y arroyo gallo fiambre,ti003,15/8/2018,2018,invierno,13.8,,7.8,7.8,ausencia,ausencia,ausencia,ausencia,2800.0,2300.0,600,3.7,2.62,0.15,0.15,2,33,45.0,77,0.005,0.001,<10,<0.50,49.0,muy deteriorada
5,rio reconquista y rio lujan,ti004,15/8/2018,2018,invierno,13.9,,8.6,7.7,ausencia,ausencia,ausencia,ausencia,3000.0,3000.0,50,3,1.05,0.16,0.16,12,139,54.0,139,0.005,0.001,<10,<0.50,48.0,muy deteriorada
6,rio tigre 100m antes del rio lujan,ti005,15/8/2018,2018,invierno,13.8,,7.6,7.7,ausencia,ausencia,ausencia,ausencia,4500.0,4500.0,1100,4,1.29,0.23,0.23,10,20,50.0,49,0.005,0.001,<10,<0.50,47.0,muy deteriorada
7,rio lujan y canal san fernando,ti007,15/8/2018,2018,invierno,13.7,,7.55,7.9,ausencia,ausencia,ausencia,presencia,2800.0,2400.0,850,3.4,1.34,0.29,0.29,8,30,50.0,94,0.005,0.001,<10,<0.50,45.0,deteriorada
8,rio capitan y rio san antonio,ti008,15/8/2018,2018,invierno,14.3,,9.6,7.9,ausencia,ausencia,ausencia,ausencia,100.0,100.0,130,3,0.04,0.19,0.19,4,33,56.0,100,0.005,0.001,<10,<0.50,76.0,deteriorada
9,arroyo abra vieja y santa rosa,ti009,15/8/2018,2018,invierno,13.9,,9.6,8.1,ausencia,ausencia,ausencia,ausencia,350.0,200.0,50,3.3,0.04,0.18,0.18,10,44,64.0,49,0.005,0.001,<10,<0.50,75.0,muy deteriorada
10,del arca,sf015,15/8/2018,2018,invierno,13.8,,7.5,7.29,presencia,ausencia,ausencia,ausencia,1600.0,900.0,70,4.7,1.03,0.58,0.58,8,131,39.0,49,0.005,0.001,<10,<0.50,53.0,muy deteriorada
11,espigon la farola,si021,15/8/2018,2018,invierno,15.0,,9.09,7.6,,,,,600.0,600.0,50,5,0.84,0.25,0.25,4,47,39.0,49,0.005,0.001,<10,<0.50,61.0,muy deteriorada
12,reserva ecologica,si022,15/8/2018,2018,invierno,14.6,,7.66,7.3,,,,,500.0,500.0,110,6.7,0.85,0.2,0.20,4,31,31.0,145,0.005,0.001,<10,<0.50,57.0,extremadamente deteriorada
13,playa espigon de pacheco,si024,15/8/2018,2018,invierno,14.5,,7.28,7.45,,,,,30000.0,29200.0,8300,6.9,0.89,0.25,0.25,10,36,26.0,49,0.005,0.001,<10,<0.50,38.0,extremadamente deteriorada
14,peru puente,si023,15/8/2018,2018,invierno,17.5,,3.35,7.45,,,,,7000.0,6600.0,1550,23.3,2.82,0.93,0.93,8,52,15.0,49,0.005,0.001,<10,<0.50,39.0,muy deteriorada
15,reserva barrio el ceibo,vl033,15/8/2018,2018,invierno,14.3,,8.1,6.73,ausencia,ausencia,ausencia,ausencia,3000.0,3000.0,2450,6.8,0.85,0.49,0.49,6,76,27.0,49,0.005,0.001,<10,<0.50,45.0,muy deteriorada
16,puerto de olivos espigon,vl032,15/8/2018,2018,invierno,13.7,,7.6,6.77,presencia,ausencia,ausencia,ausencia,3000.0,2800.0,700,8.6,2.35,0.3,0.30,6,47,30.0,49,0.005,0.001,<10,<0.50,48.0,extremadamente deteriorada
17,costa y melo,vl031,15/8/2018,2018,invierno,14.1,,7.1,6.72,presencia,ausencia,ausencia,presencia,9000.0,8600.0,2900,9.3,1.46,0.09,0.09,8,32,35.0,77,0.005,0.001,<10,<0.50,38.0,deteriorada
18,parque de los ninos,ca041,15/8/2018,2018,invierno,11.9,,7.8,7.6,,,,,,,,6,0.1,,0.11,5,50,28.0,,0.02,0.02,10,0.50,79.0,muy deteriorada
19,costanera norte - espigon abanico,ca044,15/8/2018,2018,invierno,14.5,,8.1,7.7,,,,,,,,6,0.1,,0.67,5,50,29.0,,0.02,0.02,10,0.50,58.0,muy deteriorada
20,club de pescadores,ca046,15/8/2018,2018,invierno,14.9,,8.0,7.6,,,,,,,,6,0.1,,0.48,5,50,25.0,,0.02,0.02,10,0.50,62.0,deteriorada
21,reserva ecologica costanera sur - playita,ca047,15/8/2018,2018,invierno,14.8,,8.8,7.7,,,,,,,,6,0.1,,0.15,<5,50,25.0,,0.02,0.02,10,0.50,76.0,muy deteriorada
22,escollera de propaneros,av054,15/8/2018,2018,invierno,14.5,,6.72,6.5,ausencia,ausencia,ausencia,ausencia,300.0,300.0,30,7,1.39,0.66,1,4,14,41.0,94,0.005,0.001,<10,<0.50,54.0,deteriorada
23,polo petroquimico dock sud,av051,15/8/2018,2018,invierno,14.0,,7.26,6.6,ausencia,ausencia,ausencia,ausencia,100.0,100.0,30,5.4,1.53,0.45,0.45,8,33,38.0,110,0.005,0.001,<10,<0.50,68.0,deteriorada
24,arroyo sarandi,av052,15/8/2018,2018,invierno,14.2,,6.06,6.6,presencia,ausencia,ausencia,ausencia,100.0,100.0,40,7.4,1.8,0.37,0.37,8,20,32.0,105,0.005,0.001,<10,<0.50,65.0,muy deteriorada
25,costa de villa dominico,av055,15/8/2018,2018,invierno,14.0,,6.68,6.8,ausencia,ausencia,ausencia,ausencia,200.0,99.0,30,5.8,1.66,0.31,0.63,8,39,31.0,126,0.005,0.001,<10,<0.50,61.0,muy deteriorada
